"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"U76032_s_at",-1.8193304006154,7.09654361384171,-7.27178725419345,2.02462713472709e-05,0.000695886490564987,3.11985873653144
"S77492_i_at",-1.81929426743354,6.19093760949734,-8.89580307691208,3.18783958102676e-06,0.000207776299803366,5.00781630402911
"J02722cds_at",1.8056862253098,7.11677061171897,10.1012957561935,9.51218679942518e-07,9.84679195860496e-05,6.22510869418151
"AA686870_i_at",-1.79189849815188,5.75561015924397,-6.8860373833181,3.27925176691152e-05,0.000965021280837943,2.62362779104532
"S68245_at",-1.78613721598735,7.85222819708664,-10.6200851095109,5.86108529986648e-07,8.33265853830139e-05,6.70730038905301
"E03229cds_s_at",-1.78207560822353,7.56460024531042,-7.96322704274706,8.9068973057729e-06,0.000406071447634693,3.96173315122769
"rc_AA894092_at",-1.77579155474095,8.44755411475857,-7.42840293793639,1.67305137471254e-05,0.000625891525871022,3.31579282127925
"U93306_at",-1.77078886302569,7.22548682973392,-5.8025333586251,0.000140612945841226,0.00266649420357101,1.12054552117136
"X65296cds_s_at",-1.7662494003414,9.81036686415226,-8.74992480709254,3.72260920363587e-06,0.000224350947827342,4.85054556995738
"rc_AA800708_at",-1.74847705875852,7.42103911459429,-10.8442470506128,4.78379682143606e-07,7.41936507412757e-05,6.90852821473153
"rc_AA893235_at",-1.73888807267661,7.8188920486491,-9.5449068956163,1.6368443828765e-06,0.000126338541446757,5.68089960525047
"rc_AA860039_s_at",1.72659414803353,4.82991220142302,8.29392275062438,6.12556031201702e-06,0.000311276056827,4.34393159655064
"M58716_at",1.72386604166617,4.82327657649684,5.01494637097952,0.000448192522505552,0.00603927412791172,-0.0775988238059995
"rc_AA892259_at",1.71464637382174,8.57767891234262,11.6130655001231,2.44695277933533e-07,5.2826790292623e-05,7.56809465555157
"X16273cds_at",-1.70120803032266,6.35041240312459,-8.78545999732136,3.5839397290331e-06,0.000220719820791624,4.88906567118115
"U31598_s_at",1.7001622600949,9.97867237465496,11.6596915002576,2.35238508301758e-07,5.2826790292623e-05,7.60663718712476
"rc_AA924925_at",-1.70007832625993,8.41028047727445,-8.44118835208653,5.20374415296551e-06,0.000280906409827874,4.51007616635128
"Z24721_at",-1.69232697868482,8.59480849287747,-10.4054175333133,7.14384740694604e-07,9.05961364746016e-05,6.51062101222414
"M91599mRNA_at",-1.68979123122887,7.59048066677512,-12.2660563381231,1.42616814219399e-07,4.32719085626375e-05,8.09357604229651
"M98820_at",1.68584228410768,6.81664155389115,7.4256060192619,1.67871803734017e-05,0.000625891525871022,3.31232123160166
"rc_AA892986_at",-1.68532482070887,8.50975567909242,-8.43193224965128,5.2570239332999e-06,0.000282052156031133,4.49970562620271
"U44750_at",-1.68472675582555,5.80891374216236,-9.8024353179911,1.26922110095612e-06,0.00011057303432983,5.93639889818913
"rc_AI171966_at",1.68443315353421,10.6625412069591,11.4089493227304,2.91251282387514e-07,5.38662420968692e-05,7.39745016915962
"AF056333_s_at",-1.6797629004459,5.86334527671049,-9.94063425127105,1.10976374931282e-06,0.000103555762023846,6.07092696912989
"rc_AI639238_at",-1.67124233379071,7.45114533322217,-9.75279135087487,1.3324378077205e-06,0.000111658288286978,5.8876373336759
"D26393exon_s_at",1.66749045544571,6.95845352241186,9.90775689094849,1.14562097934709e-06,0.000103920814404897,6.03908379554451
"L26292_g_at",-1.66731912526236,7.78075595208701,-6.60241481592899,4.72976554090821e-05,0.00125614043023368,2.2460413761426
"rc_AI013472_at",-1.66506706236836,8.8129630562889,-6.0163665006535,0.000104198828408431,0.00215894098370863,1.43036312375116
"L03201_at",1.66168383922129,10.7894544608852,10.1444407979051,9.12959108762186e-07,9.67846650361262e-05,6.26611449295369
"rc_AA894004_at",1.6610497920484,9.39276603852169,10.5746580435311,6.11004738628323e-07,8.40036046123534e-05,6.66600806601408
"rc_AA893770_at",-1.65367899071283,8.90458904646856,-11.2077251855231,3.46728900207974e-07,6.22626039373461e-05,7.22611199955589
"rc_AI638974_at",-1.64645618772753,7.66098311390585,-10.7058283049267,5.42069037290919e-07,8.08417874427592e-05,6.78476543235445
"AF022136_at",-1.63736724686835,9.16166675973871,-10.388292003132,7.25860657342463e-07,9.05961364746016e-05,6.49475971709195
"U31599_g_at",1.63405755411928,9.61083807293284,11.549868709615,2.58179373641788e-07,5.28307048528859e-05,7.51559595304446
"rc_AA892750_at",1.62828442462506,5.25461831382522,11.7312286485149,2.21493587848715e-07,5.2826790292623e-05,7.66545993275806
"rc_AI179610_at",1.62392812093214,8.90285134226613,9.17388172339952,2.38496163339253e-06,0.000170511761272918,5.30141017702631
"L26292_at",-1.62354015499727,8.66778190361195,-6.83306211111313,3.5087457078556e-05,0.00101224437650562,2.55393309595957
"D31962UTR#1_at",-1.62121179407757,5.77624326175566,-8.35808254397989,5.70387987200155e-06,0.000296811130026186,4.41661863165197
"D89093_at",-1.61744519562465,6.79013342802924,-6.26074556797067,7.45449921945912e-05,0.00172754602968618,1.77639986278528
"S55427_s_at",-1.61732373769269,10.361200658268,-9.3340468969736,2.02429033503182e-06,0.000148431088816208,5.46691241188901
"rc_AA859581_at",-1.61406096059783,7.85780197911892,-10.3414147917441,7.58310571827093e-07,9.05961364746016e-05,6.45121239249657
"X58830_at",-1.6139830265189,8.83756579611613,-11.4070108844767,2.91737185871027e-07,5.38662420968692e-05,7.39581449384363
"U17035_s_at",1.6130925597731,6.08502601829692,7.98500811928974,8.68689735266857e-06,0.000399143668383458,3.98730165356963
"U26310_at",-1.60735087013318,8.53213838744921,-6.70962932418006,4.11331437890599e-05,0.00113814632767276,2.39006750800334
"U77697_at",-1.6058139133075,8.88470138480277,-6.48587633231193,5.51426580808845e-05,0.00138628642415344,2.0876881559801
"rc_AA800036_at",-1.60140261918232,7.4191367028375,-8.51319167332438,4.80870021203895e-06,0.00026779590611222,4.59042126327517
"Z49761_at",1.59473724900787,8.97166032373761,10.3153114251357,7.77060754083275e-07,9.05961364746016e-05,6.42687996557747
"rc_AA866452_s_at",-1.5910249331924,6.72052080228812,-9.86679680759031,1.19206362617987e-06,0.000105949170169259,5.99927201717906
"AF087944mRNA_s_at",1.58356873623131,8.60855594026333,8.11000414778707,7.53275857394333e-06,0.000364179904901799,4.13294682945167
"U78517_at",-1.58351779150133,3.45173266708096,-6.66940095098687,4.33384397026096e-05,0.00117363358368615,2.33621212636999
"U59801_at",1.5790932122672,5.00930329956127,5.97863699931311,0.000109807249197542,0.00225177562074634,1.37617672178674
"rc_AI237731_s_at",-1.57646122226857,8.94258709333865,-6.818605554073,3.57433321549598e-05,0.00102444814212212,2.53484806197691
"M33648_g_at",-1.56467821038399,7.75222622605863,-6.06415219032198,9.75319995392204e-05,0.00208803908502579,1.49869850054541
"rc_AA875316_at",-1.56112373510209,7.3093644547625,-7.76817544962888,1.11682165885479e-05,0.000459201578330061,3.73022599598324
"L07315_at",-1.56102345904675,7.67492596834232,-9.04661351766108,2.72128557577146e-06,0.000180034524670775,5.16803772328498
"L04672_s_at",-1.55425625328003,9.78004350825172,-8.10158508281311,7.60504140150323e-06,0.000365665351321459,4.12319470802682
"D12524_g_at",-1.5495730060127,6.47456735649733,-8.0832175400736,7.76535453615182e-06,0.000369337051695134,4.10189005211597
"rc_AI170379_at",-1.54744921822856,9.3037649002743,-8.85632991608958,3.32380182708656e-06,0.000213475418076895,4.96548446429584
"U31599_at",1.54382069216854,8.87218542121302,10.9676300409871,4.28431120884682e-07,6.98104709752651e-05,7.01752194093644
"J04943_at",1.54308068585945,9.14587814568372,11.0138269054907,4.11213636506633e-07,6.82692224079597e-05,7.05801399808505
"L03294_at",-1.54292408572744,8.63889820714895,-11.0280024481984,4.06082436461601e-07,6.82692224079597e-05,7.0704046360266
"U07560_at",-1.54219280466502,6.74470045166612,-10.2749935762305,8.0701840033856e-07,9.10378833920383e-05,6.3891797494482
"U50044cds_at",-1.53948869201169,6.6211976816841,-6.22567343764739,7.81767670069489e-05,0.00178129491040898,1.72726155422702
"rc_AA891734_at",-1.53401987281242,9.44161131456464,-7.08890961400391,2.5389826185161e-05,0.000824372991155837,2.88705179035441
"U14007_at",-1.53104071100521,5.19869028929518,-6.30857446953985,6.98810567910354e-05,0.00164848101529308,1.84313025255304
"AF071204_at",-1.53086595077421,4.87144023549554,-5.30590943767367,0.000289082372970127,0.00442543684066883,0.375454194091072
"D63886_s_at",-1.52533131157226,4.92000409020248,-6.08954467420399,9.41765804082667e-05,0.00203102875248122,1.534877484903
"S68245_g_at",-1.52307165717244,8.59603500525129,-9.72204844411489,1.37329417923113e-06,0.000113996372481648,5.85732414729915
"rc_AA891068_f_at",-1.52213934329627,9.63972589891262,-10.445673550171,6.88177813643381e-07,9.05961364746016e-05,6.54780511512161
"S45812_s_at",-1.51964698941194,7.85281100394211,-6.94528377055011,3.04157635423532e-05,0.000922856218652295,2.70112538726007
"X68041cds_s_at",-1.51622789541171,7.20722193098484,-8.40656543683804,5.40608971259102e-06,0.000284839421443643,4.47123526393136
"X53430_at",1.51425168268015,7.44708993275768,6.47010996579095,5.63070887875453e-05,0.00140352995535867,2.06611962461916
"U83897_at",-1.51384861624738,7.78934944660826,-8.83607295381759,3.39600403834585e-06,0.000213892540316537,4.94369618791882
"J03867_s_at",-1.51350398453215,10.0149418572035,-7.84827486755686,1.017224691041e-05,0.000445301495346756,3.82585197570264
"J03914cds_s_at",-1.51284704575514,8.87617052125001,-9.93292723419464,1.11805857395901e-06,0.000103555762023846,6.06347134536246
"U73030_at",1.5111572261362,7.56526637558563,11.4053976693529,2.92142238909588e-07,5.38662420968692e-05,7.39445302671605
"Z54212_at",-1.50934711414121,8.50866900922995,-7.78788563156857,1.0913729932016e-05,0.000459201578330061,3.75382918492686
"rc_AA996401_s_at",1.50132470388414,9.02582235179586,6.02296433037266,0.000103249983094182,0.002157949171605,1.43981778166968
"M98820_g_at",1.50092852073328,7.17443882957654,7.08033758694921,2.56631926498444e-05,0.000827004938344499,2.87603187716928
"AF020046_s_at",1.50002130599533,4.47640371727779,6.50194838175772,5.39822275406915e-05,0.00136100177687835,2.10963917547749
"rc_AA893691_at",1.49269052878809,6.37710493390847,7.08492490638372,2.55165083831865e-05,0.000825440284057565,2.8819303884667
"U87627_at",1.49113993032467,7.80284063803593,9.70694171304481,1.39386709852773e-06,0.000114622771962108,5.84239572504774
"rc_AA874924_at",1.48955938478196,7.73392519009024,10.1659547538605,8.94508568604977e-07,9.67846650361262e-05,6.28649920992574
"rc_AI172411_at",-1.48736479651891,11.5716732920112,-7.32840959072587,1.8890939426544e-05,0.000670247483928069,3.19105930334403
"E01884cds_s_at",1.48144941547526,6.51038483571079,7.82823083300708,1.04121356132199e-05,0.000451312222959223,3.8019956454194
"rc_AA893267_at",1.48077761896862,7.37851926054442,8.67179141058939,4.04838661726002e-06,0.000237478358968473,4.7653693017142
"AF063102_at",-1.48070859955388,7.56549956684785,-9.36294607144525,1.96575228601467e-06,0.000148431088816208,5.49650008824392
"rc_AI177026_at",-1.47871168970408,5.51262324432284,-10.1464204380174,9.1124420575031e-07,9.67846650361262e-05,6.26799195901916
"X17053cds_s_at",1.47733578968403,6.73101562008032,9.88714824627658,1.16873765842601e-06,0.000104935945474393,6.01907238730438
"D00636Poly_A_Site#1_s_at",-1.47113104355374,10.8584601167027,-8.69166966063799,3.96267449597158e-06,0.000234524933957243,4.78710216861068
"S54008_i_at",-1.46753257365464,8.39030424654125,-8.48914841455514,4.93687775736012e-06,0.000271497421168823,4.56365690517167
"L00382cds_at",-1.46565594910091,6.75054644142656,-9.08302517056693,2.62009825039373e-06,0.000178154484563061,5.20636618662266
"rc_AA893770_g_at",-1.46500696495109,8.98554486919277,-7.93245750876765,9.22801047468496e-06,0.000416396226496169,3.92551681315625
"L02529_at",-1.463208958029,7.75300406821014,-7.38588880957145,1.76146089086248e-05,0.000646662669321953,3.26291600652898
"X79321_at",-1.46143002521828,7.6569816952317,-9.75980684156727,1.32330052774456e-06,0.000111658288286978,5.8945422281915
"rc_AA799421_at",-1.46115276831164,6.88432641266308,-8.50415492163108,4.85644864239324e-06,0.000268754035247913,4.58036932627494
"M92059_s_at",1.45882186049752,7.92112126057784,8.06815463493112,7.89955227501479e-06,0.000371701392876231,4.08438890591037
"rc_H31479_at",-1.45310075936551,7.54684804340682,-5.15678183420691,0.000361388064782785,0.00515373352029777,0.1447591725584
"U51584_s_at",-1.44625230745384,6.52640733972805,-8.31853258490009,5.95995670682091e-06,0.000304893366647193,4.37186767914616
"Y08358_at",-1.44486665085047,4.66460096764648,-5.62990529630062,0.00017993430476063,0.00323110601548731,0.865603592154634
"rc_AA799800_at",-1.44251677588985,7.20618124603367,-9.95088972336359,1.09882954926027e-06,0.000103555762023846,6.08083942590375
"L34542cds_at",1.43606517899017,7.3569869261654,8.81960132686295,3.45596707026124e-06,0.000215667051427154,4.92594714621857
"rc_AA800709_at",1.4349412001363,7.22678420218158,5.55234847080327,0.000201287276877447,0.0034660014662322,0.749658346201144
"rc_AA799328_at",1.42617797953154,4.20953898229552,9.60980847250007,1.53440656328418e-06,0.000121632822976014,5.74588863836427
"X89383_at",-1.42253134030757,7.13876319276268,-7.64588621591914,1.28976231989235e-05,0.000513512156232252,3.58271878100877
"rc_AA800882_g_at",-1.42211394885093,7.8651523304783,-9.10148158121808,2.57037221719619e-06,0.000178084292433932,5.22574187629514
"AF036537_g_at",1.4185507183608,6.12027069464898,8.6971980585637,3.93918763135806e-06,0.000234524933957243,4.79313872365728
"AF041066_at",-1.41267047146431,7.18930648281427,-6.89374436333847,3.24723334054972e-05,0.000964507894405694,2.63373563072324
"rc_AA894029_at",1.41086204124884,9.15775645883206,8.53077043937378,4.71726690763377e-06,0.000266071996924804,4.60994881824689
"rc_AA946251_at",-1.40799938596502,6.09076801800354,-8.4535993740718,5.13321933526165e-06,0.000278809857598563,4.52396639140535
"U39476_at",1.40723548952412,6.85357123221478,8.35325283757503,5.73450302357672e-06,0.000296811130026186,4.41116332610883
"X14319cds_g_at",1.40608418751798,8.81045798266344,5.26276394804479,0.000308269172349467,0.00462088662266262,0.309037847064031
"X80477_at",-1.40444731800172,6.87405881219763,-8.48342052243703,4.96795629544863e-06,0.000271509611451258,4.5572712551662
"U35775_g_at",-1.40281461648848,4.57958996632537,-4.80041243708276,0.000624081618765476,0.00777803705880655,-0.419287715505154
"AF052695_at",1.39828270054155,6.38339432603421,9.1468788193919,2.45236072065797e-06,0.000172626575848556,5.27325116035811
"M86912exon_g_at",-1.38769522930743,6.80128107233087,-6.42168235714555,6.00519024900392e-05,0.00145965936466811,1.99965294887457
"E03428cds_s_at",-1.38636218536831,9.12129467437064,-9.1665991733582,2.40293878825342e-06,0.000170511761272918,5.29382316595912
"rc_AA799637_g_at",-1.38565105719296,5.49104401216561,-4.58241751035205,0.000879495263971293,0.00993411916262311,-0.772907342636568
"M31038_at",1.38122903850191,7.17017120862554,7.38197227552208,1.76985541665633e-05,0.000646662669321953,3.25803323808101
"X68101_at",-1.37972135690971,9.14803934340355,-7.53841934330499,1.46573615349983e-05,0.00057575948279665,3.45156207221643
"S81478_s_at",-1.37923590055702,8.29534079114775,-5.5819924703126,0.000192822516228299,0.00339329064058561,0.794078314695438
"rc_AA799575_f_at",-1.37500034221632,7.97876429999875,-9.93296580071981,1.11801689879363e-06,0.000103555762023846,6.06350866754386
"U22414_at",1.37361831527448,6.65146894983962,5.49765615459948,0.000217962715009959,0.00367949130467784,0.667370289864433
"rc_AA800882_at",-1.37343727607439,7.80593268259106,-9.1712167304846,2.39152325999478e-06,0.000170511761272918,5.29863439694822
"AF022742cds_at",-1.37336476604749,9.07421242594242,-6.71845639851161,4.06655808599287e-05,0.00112875850468931,2.40185501465143
"X53517_at",1.37181318176697,9.15865035182262,9.75628053105342,1.32788481700828e-06,0.000111658288286978,5.89107208977671
"rc_AA875084_at",-1.37151878854408,7.21227784271747,-6.56866283097188,4.94383599812329e-05,0.00128841649873685,2.20037280665467
"M64862_at",-1.36967772192404,8.3414209157229,-7.32439753052521,1.89836782879898e-05,0.000670832872514144,3.18602787290523
"S56464mRNA_g_at",1.3632551312483,7.72079181029297,10.087860284482,9.63485690366928e-07,9.8578030110914e-05,6.21230510500927
"X53054_g_at",1.36271935152604,11.6507750296903,7.86046176775444,1.00293170165331e-05,0.000441239802142373,3.84033302396917
"M77362_at",1.3627045980221,6.60128596079467,4.7781259625681,0.000646160084288298,0.00799657184479991,-0.455147078385331
"S69874_s_at",1.36005164393501,10.3666408673462,7.67220835363885,1.25023147710835e-05,0.000502319030460107,3.61462450478242
"X76988cds_at",-1.35265884796468,6.67985028397085,-7.65952083484305,1.26911988041959e-05,0.000507590264900543,3.59925634280713
"D84418_s_at",1.3515239131984,8.62806900518623,5.72548492851439,0.000156891173723248,0.00290628513177023,1.00729205531213
"AF027571_s_at",-1.35150941789712,6.68122760579671,-6.41568590629015,6.05338894125651e-05,0.00146732146815747,1.99139999739416
"U18729_at",1.35150807627679,10.3031910166957,9.54826624316808,1.63136385492537e-06,0.000126338541446757,5.68427349323261
"M22323_at",-1.35116266238642,7.63831677116746,-9.07861768094685,2.63212671817229e-06,0.000178154484563061,5.20173396931395
"rc_AA874889_g_at",-1.34784909936206,7.98578472265271,-9.35344310405048,1.98479626665032e-06,0.000148431088816208,5.48677990648964
"S65355_at",-1.34700505991784,4.12083130692583,-5.08139101715838,0.000405053421378906,0.00562207402371006,0.026922687510158
"rc_AI232096_at",-1.34601761745676,5.43007253503928,-9.77150195318873,1.30821914583873e-06,0.000111658288286978,5.90604263935397
"S74351_s_at",-1.34217271523441,9.14356889426354,-4.85210710813732,0.000575886230937568,0.00725963172782187,-0.336371176575866
"X74227cds_at",-1.34041839930145,6.74261601186436,-6.32105405289829,6.87163286812157e-05,0.00162974387079789,1.86048841678891
"X05111_at",1.33745531649089,6.26208162012543,5.72154640644626,0.000157775652550609,0.00291652934200171,1.0014797120467
"AF087839mRNA#2_f_at",-1.33467283515443,5.63842904377248,-4.67132567142331,0.000764043392136992,0.00899975610095501,-0.627921471471806
"rc_AI234060_s_at",-1.33455927786054,7.73718289450664,-5.0329699288397,0.000436028819555032,0.00592070614701347,-0.0491850604549633
"rc_AA860055_at",1.33402905402098,5.6886982429139,7.23672838547531,2.11377561647461e-05,0.000723700842387551,3.07556581154915
"U10995_g_at",-1.33283208389688,6.40700834635577,-5.28447254584046,0.000298451367513821,0.00450441437865199,0.342488630342496
"X67948_at",-1.3303796685858,9.94209233450531,-8.62565899957267,4.2551399155726e-06,0.00024471226220342,4.71476673026141
"L32591mRNA_at",-1.32896312225093,6.73011097518307,-6.04992854653576,9.9467315893973e-05,0.00210387719363238,1.47839239540759
"J02592_s_at",-1.3288687178853,9.27731500676932,-7.19611681551441,2.22236601029832e-05,0.000749218334276434,3.02405818039883
"U95001UTR#1_s_at",-1.32865726043056,9.70049719590171,-6.70703022189195,4.12719154044532e-05,0.00113840621831907,2.38659468438508
"D26154cds_at",-1.32372269635435,7.48711376036742,-6.80829121356747,3.62193386373779e-05,0.00103472065152691,2.52121412826713
"U72660_at",1.32283806930474,9.14657461664951,8.83407342753584,3.40322259851292e-06,0.000213892540316537,4.94154313763074
"J03024_at",-1.31607345420904,7.29472265667787,-5.15821978010355,0.000360605521925047,0.00515092205749754,0.146998829005485
"U92564_g_at",-1.31429959505714,4.43709086947448,-8.2861369089475,6.17898398155642e-06,0.000311276056827,4.33507901356888
"rc_AA875620_at",1.31110624251254,6.94573430702876,5.9181603486032,0.000119482059934725,0.00236784379586857,1.28889377571704
"X76489cds_g_at",-1.31001038675077,11.0240975908278,-8.68962841456311,3.97138483459816e-06,0.000234524933957243,4.78487245672981
"L03294_g_at",-1.30363287764873,7.35505427228438,-8.54955781472121,4.62162360034047e-06,0.000262359135867069,4.63078107127336
"J04591_at",-1.30345108678029,7.96125542066742,-8.40828351810257,5.39585047766928e-06,0.000284839421443643,4.47316583449452
"L33413_at",-1.29692057138983,12.4447720011164,-9.45343320824708,1.79402807785498e-06,0.000137266548322139,5.58860692966149
"rc_AA894088_at",-1.29653160253646,6.58560863363824,-8.85789496103326,3.31829313557786e-06,0.000213475418076895,4.96716600035525
"D10728_at",1.29650575109137,5.83443904935201,4.6212044492547,0.000827013177981212,0.00961279914538532,-0.70952844844807
"S72505_f_at",-1.29647516753624,8.81111223523957,-8.23828210096617,6.51862047752836e-06,0.000324052777298147,4.2805149359425
"rc_AA866426_at",-1.29219509323046,7.79695806960366,-7.35864649202978,1.82075319537167e-05,0.00065125233195428,3.22891222038297
"K02814_at",1.29166257439697,7.87609585863739,7.77515079591829,1.10774295183844e-05,0.000459201578330061,3.73858447660103
"M20131cds_s_at",-1.29100479795948,7.5918289069753,-5.81668739676292,0.000137824024032914,0.00263061515719221,1.14125706498097
"rc_AA956930_s_at",-1.28905679512287,8.50878620951204,-6.74322765244049,3.93837295037393e-05,0.00110629283166536,2.43487719022342
"AF034218_at",-1.28831430321874,9.0759029910178,-5.40588344069473,0.000249342457202558,0.00404044987279063,0.528318476177503
"X04310_at",1.28772598672717,7.15658713327808,9.08461805825881,2.61576577508748e-06,0.000178154484563061,5.20803979850326
"rc_AI008836_s_at",1.28667850792968,9.15332628548006,5.90666104567705,0.000121422817042625,0.00237950861282418,1.2722377396998
"U57362_at",-1.28430530378314,6.65750749651937,-7.19051911239623,2.23779909238656e-05,0.000751541763889671,3.01694177543292
"rc_AI169327_g_at",1.28344777668082,8.76847074845647,8.22505415365502,6.61602691396909e-06,0.000325220228022425,4.26538596199315
"S61948_s_at",-1.28314874287563,6.42762844912926,-4.64472490722184,0.000796806948536221,0.00928623091413272,-0.671191350808382
"rc_AA875197_at",1.28201436627125,7.39077192122093,6.17814851022184,8.34038726263195e-05,0.00184854074367503,1.66039714552959
"rc_AA849769_g_at",-1.2776334321193,9.72278078965754,-8.28441712556352,6.19085236330548e-06,0.000311276056827,4.33312266651673
"M83107_g_at",-1.27665994380834,9.20309767540121,-5.34174717606954,0.000274111773145653,0.00431785301278028,0.43041743684927
"X54400_r_at",-1.27539868681427,6.11364598689871,-6.51388622766581,5.31372807086127e-05,0.00134552483167953,2.12592045344713
"rc_AA859885_at",-1.27476064708705,8.83895376961794,-8.42551831344943,5.29428988982655e-06,0.000282330040852023,4.49251380405133
"rc_AA859768_at",1.27154467665728,5.79307673261569,8.34598127350018,5.78094504899892e-06,0.000297465119801997,4.402944871131
"rc_AA799323_at",1.26945898921987,7.31958974051547,9.34443026904774,2.0030430314276e-06,0.000148431088816208,5.47755274650772
"D31962cds_at",-1.26854573761143,7.372424581922,-7.17230126854637,2.28883137107477e-05,0.000765757689509008,2.99375297004579
"D14437_s_at",-1.26804088795806,6.74868640701711,-9.12336354705213,2.5127385100097e-06,0.000175472905949011,5.24866829220376
"X76489cds_at",-1.26686128252113,11.0541799821486,-7.77768813283181,1.10446030133761e-05,0.000459201578330061,3.74162346713565
"rc_AA799560_at",-1.26567335929145,8.54008611284319,-7.29170404428004,1.97579467716321e-05,0.000689881641442823,3.14495052183403
"rc_AA859830_s_at",-1.26425345265278,8.43383749300497,-4.75012680688407,0.000675075472661282,0.00826145908754746,-0.500293803738763
"D29683_at",-1.2605014664029,10.0617726531362,-7.98273512726981,8.70957885323605e-06,0.000399143668383458,3.98463605829434
"U04740_at",1.25803250847922,6.83839084083769,5.09369889033309,0.000397558326522374,0.00554376500011152,0.0462151684058618
"S79711_at",1.25402063146935,7.19180515105263,4.69875802627511,0.000731742036173015,0.00872868402424216,-0.583397281176767
"rc_AA800701_at",-1.25095577979617,9.36321803931746,-5.29927003598632,0.000291950201677621,0.00443565815014791,0.365251223053726
"AF002281_at",-1.24254033362502,8.16851408074147,-8.20966171216408,6.7313582901237e-06,0.000329051231082213,4.24775601458857
"M15562_at",1.24188980138051,10.9972868114591,8.51325343426439,4.80837563310019e-06,0.00026779590611222,4.59048993116161
"X60351cds_s_at",-1.24161847988386,9.3358155144715,-6.54558984324706,5.09615449474552e-05,0.00129974096809466,2.16906279001453
"M83107_at",-1.24100153761564,8.52547875615608,-5.91552811595694,0.000119923358109426,0.0023695063038064,1.28508283173315
"D00688_s_at",-1.24090186193395,7.84619240051771,-7.16354066498132,2.31381714990249e-05,0.00076827460762234,2.98258648663791
"K01932_f_at",-1.2406839650102,8.4190994856363,-7.43828947130652,1.65318569572758e-05,0.000624308194708456,3.3280562141772
"AA686870_f_at",-1.23934712379952,6.9436916094253,-7.02459268530839,2.75201375178289e-05,0.000864820321497772,2.80413106863367
"rc_AI012183_at",-1.23801410400867,5.70735357712298,-6.25029688997524,7.56076630655312e-05,0.00174612028166302,1.76177884798727
"D17695_s_at",1.2361841362384,6.0360605166346,4.96312106450721,0.000485217363623626,0.00641055192571214,-0.159554706293001
"rc_AA998683_g_at",-1.23525828373006,10.7570399169826,-5.35948458693011,0.000267009697392017,0.00425619262201514,0.45755221682121
"Z83757mRNA_at",-1.23329743922935,5.38812856183124,-7.81167384132264,1.0614902106556e-05,0.000454306378704095,3.78225286267838
"M22400_at",-1.23314436548274,9.37479702215032,-7.92488381358585,9.30895464755409e-06,0.000417905571141982,3.91658506919112
"X07551cds_s_at",1.23234792582709,11.2757519603568,5.30729227054234,0.000288488852864248,0.00442543684066883,0.377578436527796
"AJ001320_at",-1.22805061097723,4.64893119290041,-6.74101070263062,3.94966611431495e-05,0.00110629283166536,2.43192522298678
"M74054_s_at",-1.22646901503512,5.64967045937554,-6.84087960373277,3.47381925690539e-05,0.00100976965056884,2.56424168943388
"D12498_s_at",-1.22484942254613,8.70673380525843,-8.3906730634689,5.5018064881447e-06,0.000288157114816579,4.45336156503197
"rc_AA892553_at",1.22089624286246,8.67508778337103,8.1767552690451,6.98527795081176e-06,0.000339577130879517,4.2099742379236
"rc_AA800748_at",-1.22042686391827,9.46655681429001,-7.49233773787843,1.54898679730169e-05,0.000595176193426095,3.39487952439786
"rc_AA893579_at",1.21800515442732,3.96042738510023,5.32912268438356,0.00027928903109573,0.00435299088974228,0.411076769003182
"S79624_at",-1.21779382250835,5.51632465841336,-6.62196931567607,4.61031713641747e-05,0.0012367737952237,2.27242781185404
"rc_AA957930_s_at",-1.21754250554902,8.35897406230412,-5.35503547521064,0.000268772516662324,0.00426882558503933,0.450750210850459
"rc_AI639103_s_at",1.21605278260063,7.14076841585814,5.56242870149401,0.000198365239726161,0.00343585776446946,0.764777344252384
"J04035_at",-1.21556814296481,10.9889171078069,-7.21196916359908,2.17927959082534e-05,0.000740366066396607,3.04418923911961
"V01227_s_at",-1.21526318025406,11.3540154454877,-7.48490702848901,1.56288233087887e-05,0.000597904418669703,3.38571436259843
"U69272_g_at",-1.21305143924836,5.4138130163619,-7.37919429916425,1.77583576274791e-05,0.000646662669321953,3.25456872926729
"M18331_g_at",-1.20683526419328,7.27579247082753,-6.00969927712864,0.000105167145511085,0.00217221998439445,1.42080267090282
"Z50051_at",1.20590093751394,8.06721569219517,5.57919509540928,0.000193604824960646,0.00339367968350887,0.789892043635033
"U03416_at",-1.20291864140528,8.23173809835958,-4.8985996050726,0.000535901844150973,0.0068837960973495,-0.262112650785054
"S66184_s_at",-1.20252151400919,8.93661551323785,-4.88360157653838,0.000548469000828756,0.00699417208448149,-0.286035104150882
"X78848cds_f_at",-1.19428319153121,8.76123934265972,-8.78463244130522,3.58710471339951e-06,0.000220719820791624,4.88817014550741
"M32167_at",-1.19201324423171,9.10632461920147,-7.99479576307513,8.58995624591724e-06,0.00039780539477803,3.99877285646859
"X05472cds#2_at",1.19169595275237,8.76295074178715,6.02578674042731,0.000102846916983427,0.00215464291080279,1.44386037185487
"X59737mRNA_at",1.18922618324098,9.0750156285632,6.56498643111385,4.96777478657506e-05,0.00128942331407298,2.19538888035372
