##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	B009952_2.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	11393701
Total Bases	1.7 Gbp
Sequences flagged as poor quality	0
Sequence length	150
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.05705319105706	37.0	37.0	37.0	37.0	37.0
2	36.06318447359642	37.0	37.0	37.0	37.0	37.0
3	36.08401896802452	37.0	37.0	37.0	37.0	37.0
4	36.069743009756	37.0	37.0	37.0	37.0	37.0
5	36.09401835277229	37.0	37.0	37.0	37.0	37.0
6	36.0466558671322	37.0	37.0	37.0	37.0	37.0
7	36.01680147653515	37.0	37.0	37.0	37.0	37.0
8	36.08579731906252	37.0	37.0	37.0	37.0	37.0
9	36.08213985955924	37.0	37.0	37.0	37.0	37.0
10-14	36.084070119094754	37.0	37.0	37.0	37.0	37.0
15-19	36.044528147614194	37.0	37.0	37.0	37.0	37.0
20-24	36.039555663256394	37.0	37.0	37.0	37.0	37.0
25-29	35.994256633555686	37.0	37.0	37.0	37.0	37.0
30-34	35.963026500344355	37.0	37.0	37.0	37.0	37.0
35-39	35.9435108047859	37.0	37.0	37.0	37.0	37.0
40-44	35.92041133956385	37.0	37.0	37.0	37.0	37.0
45-49	35.8935498833961	37.0	37.0	37.0	37.0	37.0
50-54	35.815314268822746	37.0	37.0	37.0	37.0	37.0
55-59	35.79159872634889	37.0	37.0	37.0	37.0	37.0
60-64	35.76975844811093	37.0	37.0	37.0	37.0	37.0
65-69	35.737401797712614	37.0	37.0	37.0	37.0	37.0
70-74	35.65538240822714	37.0	37.0	37.0	37.0	37.0
75-79	35.69552546622033	37.0	37.0	37.0	37.0	37.0
80-84	35.582888053671056	37.0	37.0	37.0	37.0	37.0
85-89	35.571731766526085	37.0	37.0	37.0	37.0	37.0
90-94	35.51720046014899	37.0	37.0	37.0	37.0	37.0
95-99	35.46695392480459	37.0	37.0	37.0	37.0	37.0
100-104	35.49757472133067	37.0	37.0	37.0	37.0	37.0
105-109	35.46325068562007	37.0	37.0	37.0	37.0	37.0
110-114	35.24297023416711	37.0	37.0	37.0	27.4	37.0
115-119	35.174200270833865	37.0	37.0	37.0	29.8	37.0
120-124	35.16404587060868	37.0	37.0	37.0	25.0	37.0
125-129	35.129156891162935	37.0	37.0	37.0	25.0	37.0
130-134	35.12482579628867	37.0	37.0	37.0	27.4	37.0
135-139	34.93840579105946	37.0	37.0	37.0	25.0	37.0
140-144	34.82401611206052	37.0	37.0	37.0	25.0	37.0
145-149	34.69006606369607	37.0	37.0	37.0	25.0	37.0
150	34.66027807821181	37.0	37.0	37.0	25.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1457	15-19	0.052284232309666834
1457	20-24	-0.027586169143759776
1457	25-29	-0.08283734710630597
1457	30-34	-0.0993403740439831
1457	35-39	-0.053191800683407564
1457	40-44	-0.04685385052358271
1457	45-49	-0.07652085885258941
1457	50-54	-0.02257179041075119
1457	55-59	0.05496534057650848
1457	60-64	-0.012513081240285828
1457	65-69	0.05165669539929496
1457	70-74	0.028087505110597988
1457	75-79	0.005668896714865923
1457	80-84	0.0723351182653289
1457	85-89	0.214371975205232
1457	90-94	0.11348596599409433
1457	95-99	0.029088235244479677
1457	100-104	0.13587956242694332
1457	105-109	0.04971359407169018
1457	110-114	0.19899878679935767
1457	115-119	-0.022969693059891938
1457	120-124	0.04918585184494617
1457	125-129	0.24987697862520264
1457	130-134	0.07366609620130049
1457	135-139	0.26595519215714347
1457	140-144	0.23688073448918345
1457	145-149	0.1517543745421861
1457	150	-0.15044564720765408
1458	1	-0.07866235540741684
1458	2	0.003163776701143206
1458	3	-0.11496606957703648
1458	4	0.26763000983240204
1458	5	0.04156927476080341
1458	6	-0.1035944439937424
1458	7	-0.1067966307961683
1458	8	0.06045635853879361
1458	9	-0.12674676141651986
1458	10-14	0.054009346071204334
1458	15-19	-0.0196324131363923
1458	20-24	-0.006263700762460189
1458	25-29	-0.013146743592173493
1458	30-34	0.03048307048534582
1458	35-39	-0.021229318720926926
1458	40-44	-0.06337833910689739
1458	45-49	-0.019893662519507416
1458	50-54	0.0025406788193649277
1458	55-59	-0.046065981043042825
1458	60-64	-0.049731908165000505
1458	65-69	0.04339339007715637
1458	70-74	-0.03524752587149038
1458	75-79	-0.1304528247009742
1458	80-84	-0.02731898580054093
1458	85-89	-0.021363531118510082
1458	90-94	-0.0637973715833624
1458	95-99	-0.18142021055808755
1458	100-104	0.12592921865306295
1458	105-109	0.06091383174251774
1458	110-114	-0.011825846084100533
1458	115-119	-0.04681316984454753
1458	120-124	0.008056066597511347
1458	125-129	0.26671553222846
1458	130-134	0.07168833540000463
1458	135-139	0.1215022594689259
1458	140-144	0.27187988566480215
1458	145-149	0.13303991906303025
1458	150	0.11926829897687696
1459	1	0.04600111626744052
1459	2	-0.1672209197746355
1459	3	-0.06326234424901855
1459	4	-0.09293779048871897
1459	5	-0.027033848870786414
1459	6	0.052003278966409994
1459	7	-0.07069079061063377
1459	8	0.04325692293328132
1459	9	-0.17446080154042676
1459	10-14	-0.0114567659319178
1459	15-19	-0.006586466883611308
1459	20-24	-0.06357974545991141
1459	25-29	-0.009230040434481168
1459	30-34	0.030559296178267914
1459	35-39	-0.005486280397235532
1459	40-44	0.0689859548323497
1459	45-49	-0.01438595074993998
1459	50-54	-0.0015455048683321593
1459	55-59	-0.02429786933186051
1459	60-64	-0.07986051874902245
1459	65-69	-0.01875568791631821
1459	70-74	-0.05384051310774396
1459	75-79	0.0464155156872863
1459	80-84	-0.13691450308107278
1459	85-89	0.03339327648459545
1459	90-94	0.08634778159785128
1459	95-99	-0.008198134299952642
1459	100-104	0.05484957091307763
1459	105-109	0.04228070438072962
1459	110-114	0.04830244013528073
1459	115-119	-0.05448763748105989
1459	120-124	0.020868470301763864
1459	125-129	0.075728814960911
1459	130-134	0.2322601902792627
1459	135-139	0.13772535747570203
1459	140-144	0.20252342513187216
1459	145-149	0.06196432588117062
1459	150	0.2009798090565127
1460	1	3.890805850019774E-4
1460	2	0.059948814277518636
1460	3	-0.10183030495630874
1460	4	-0.0673479552950127
1460	5	0.09323945423324176
1460	6	-0.059428895038003304
1460	7	-0.09347458102077866
1460	8	-0.03285653665185606
1460	9	0.07861399309158656
1460	10-14	-0.12835796567434699
1460	15-19	-0.047400610534786836
1460	20-24	0.026525679919231493
1460	25-29	-0.03914789323769696
1460	30-34	-0.04017754989744304
1460	35-39	-0.041171410649987195
1460	40-44	-0.032613611934806386
1460	45-49	-0.035758770777796656
1460	50-54	-0.08839521779769655
1460	55-59	-0.026981865312059483
1460	60-64	-0.04197392983795112
1460	65-69	0.033369119782726386
1460	70-74	-0.018216272544968604
1460	75-79	0.012829732621632672
1460	80-84	-0.12195503783264172
1460	85-89	-0.025750280389338798
1460	90-94	-0.10467152797772172
1460	95-99	-0.02631173937374598
1460	100-104	-0.01647354049618599
1460	105-109	0.0429176213147997
1460	110-114	-0.028871469979691256
1460	115-119	-0.04201872220664171
1460	120-124	-0.07978110953244055
1460	125-129	0.046868179606633475
1460	130-134	0.00916252160000397
1460	135-139	0.04477832342328014
1460	140-144	0.11914415510765508
1460	145-149	0.01897485764215645
1460	150	0.36426521196574413
1461	1	0.11155706569435608
1461	2	0.04800704734272898
1461	3	-0.22840877999453113
1461	4	-0.05509508020360698
1461	5	0.13860008708572735
1461	6	0.08502500378537547
1461	7	-0.05692734975041702
1461	8	0.28809141256039794
1461	9	0.04880079093776146
1461	10-14	-0.09565331899482032
1461	15-19	-0.0638975858721551
1461	20-24	-0.06555648454263974
1461	25-29	0.024255417272172508
1461	30-34	0.04501955174451666
1461	35-39	-0.007614806249264916
1461	40-44	0.016903106804804224
1461	45-49	0.061028306268006816
1461	50-54	0.04203674391207102
1461	55-59	-0.07932408428433746
1461	60-64	-0.047052969923029764
1461	65-69	0.08618730764418814
1461	70-74	0.07934724537034299
1461	75-79	0.034475946807631885
1461	80-84	0.028392632179986776
1461	85-89	-0.05315678175210081
1461	90-94	0.1402447786100538
1461	95-99	0.11386003487342578
1461	100-104	0.08199644554382957
1461	105-109	0.10456702635369197
1461	110-114	-0.027362994276707298
1461	115-119	0.10981694886960724
1461	120-124	0.1654715661306625
1461	125-129	0.0969252161020151
1461	130-134	0.2096512539007378
1461	135-139	0.21680491386401002
1461	140-144	0.27376570665986577
1461	145-149	0.1864130016293899
1461	150	-0.0013732909924399905
1462	1	-0.06968344359194134
1462	2	-0.07282396372072952
1462	3	-0.0700214086927815
1462	4	-0.15809506351664027
1462	5	-0.13738636309532382
1462	6	-0.10118955726390055
1462	7	0.013326125310904047
1462	8	-0.10050271028906366
1462	9	-0.18483813642386338
1462	10-14	-0.09829092808588769
1462	15-19	-0.20783777977473505
1462	20-24	-0.11204157473570575
1462	25-29	-0.15952257929031077
1462	30-34	-0.17900768138913747
1462	35-39	-0.07934688027265935
1462	40-44	-0.17518927225638237
1462	45-49	-0.20560863534429075
1462	50-54	-0.17831188024732825
1462	55-59	-0.10400451213822492
1462	60-64	-0.1305836656027779
1462	65-69	-0.06455636382275998
1462	70-74	-0.252727979486572
1462	75-79	-0.17790805372635532
1462	80-84	-0.28557469473442865
1462	85-89	-0.23383554090906955
1462	90-94	-0.20766624647045262
1462	95-99	-0.14684809334924864
1462	100-104	-0.1600743405792926
1462	105-109	-0.17937657169059662
1462	110-114	-0.1545625537407247
1462	115-119	-0.21972559455822704
1462	120-124	0.08423432749031434
1462	125-129	-0.1463726629842057
1462	130-134	0.009378789068527738
1462	135-139	0.10355806352944086
1462	140-144	-0.02894605932208094
1462	145-149	-0.035547183262231385
1462	150	0.1452584442854814
1463	1	-0.12829689732531335
1463	2	-0.09927898660918544
1463	3	-0.13422367643951105
1463	4	-0.18684600975927168
1463	5	7.694428742155424E-4
1463	6	-0.10989869693976573
1463	7	0.11745022650679715
1463	8	-0.10886132731543086
1463	9	0.07646571346076314
1463	10-14	0.013040188416383103
1463	15-19	0.03945514054404953
1463	20-24	-0.108019462149187
1463	25-29	0.006973522156336287
1463	30-34	5.745090943065634E-4
1463	35-39	-0.10025285998683842
1463	40-44	-0.16939027946973084
1463	45-49	-0.033433258077437245
1463	50-54	-0.010822451538572864
1463	55-59	-0.03538754643755482
1463	60-64	-0.04156924766248693
1463	65-69	0.01746755395540589
1463	70-74	-0.06077476617129918
1463	75-79	0.010672322802385281
1463	80-84	0.007706527565019883
1463	85-89	0.03108004042936585
1463	90-94	0.1361465906126753
1463	95-99	-0.06114099142333629
1463	100-104	0.21298125298699944
1463	105-109	0.2852940482424202
1463	110-114	-0.06874004897328234
1463	115-119	0.03167747345866445
1463	120-124	0.12266954045642109
1463	125-129	0.1730011957106683
1463	130-134	0.1984399208926817
1463	135-139	0.258185468064255
1463	140-144	0.266429400991683
1463	145-149	0.15612129780853934
1463	150	0.2063626310763027
1464	1	-0.10749055335326574
1464	2	-0.12759078501054688
1464	3	0.12675321700766062
1464	4	0.1190638036889311
1464	5	-0.007711454480045177
1464	6	-0.21991215751982907
1464	7	-0.27762145790214987
1464	8	-0.022841367331217555
1464	9	0.06509042543562771
1464	10-14	-0.002852212111392305
1464	15-19	-0.014606221868916691
1464	20-24	0.0493417052417513
1464	25-29	-0.04182736838446033
1464	30-34	-0.03125394070330856
1464	35-39	-0.004629910596086972
1464	40-44	-0.17058449840676815
1464	45-49	-0.0013777815908753155
1464	50-54	0.0652849855816271
1464	55-59	0.005009364349348289
1464	60-64	-0.0916806650688855
1464	65-69	0.00524830153327116
1464	70-74	0.07974756821133866
1464	75-79	0.06532294323332621
1464	80-84	-0.0763093163960562
1464	85-89	0.04239677526392427
1464	90-94	0.0941320148604845
1464	95-99	0.05697729533692808
1464	100-104	0.1320109733888657
1464	105-109	0.052299990725877876
1464	110-114	0.11206834436044488
1464	115-119	0.11257216621077504
1464	120-124	0.22735372916537244
1464	125-129	0.2874604403612082
1464	130-134	0.10386640436771444
1464	135-139	0.20898109281016986
1464	140-144	0.23753925675787002
1464	145-149	0.20659148658268833
1464	150	0.039535275824114535
1465	1	0.1343671773933579
1465	2	0.07691105338959403
1465	3	-0.14566081661165242
1465	4	-0.09447359704244462
1465	5	0.04999338514569729
1465	6	-0.2694622726066669
1465	7	-0.06054874892737416
1465	8	0.10022881072954704
1465	9	-0.10157125911683096
1465	10-14	-0.03748787009921273
1465	15-19	-0.06603280045180782
1465	20-24	-0.12798967510282466
1465	25-29	-0.03418281234066001
1465	30-34	-0.01780063805979637
1465	35-39	-0.02197005946165831
1465	40-44	-0.027413681638968512
1465	45-49	0.006637443750165062
1465	50-54	0.07773070544730132
1465	55-59	0.050946848780249354
1465	60-64	-0.03453461937294122
1465	65-69	0.05343212161916
1465	70-74	-0.050891437757229596
1465	75-79	0.00951449556045958
1465	80-84	-0.02980506665263505
1465	85-89	0.16408551269655192
1465	90-94	0.005038261435281299
1465	95-99	0.09029608089677055
1465	100-104	0.1430146701176085
1465	105-109	0.10529533743120112
1465	110-114	0.11236926405872794
1465	115-119	0.03874480643238343
1465	120-124	0.22953270663624892
1465	125-129	0.22123259831415965
1465	130-134	0.17091370456002153
1465	135-139	0.29309751485502744
1465	140-144	0.2518048433021818
1465	145-149	0.4174528941296032
1465	150	0.11439054540631588
1466	1	-0.11372403266047826
1466	2	-0.35960433523846547
1466	3	0.08092825059235054
1466	4	-0.06977678387099218
1466	5	-0.10811313341373818
1466	6	-0.31237654838479045
1466	7	-0.12711790484569718
1466	8	-0.14873999605938337
1466	9	-0.16135966761186182
1466	10-14	-0.03619363653028529
1466	15-19	0.00772651165418381
1466	20-24	-0.053345538192274944
1466	25-29	-0.013229593633596437
1466	30-34	-0.08709954941708276
1466	35-39	-0.027130082782413467
1466	40-44	-0.009907842927198374
1466	45-49	0.028159361507000824
1466	50-54	0.05050625002436959
1466	55-59	-0.08136009869010508
1466	60-64	0.062456253484640456
1466	65-69	0.07621581482170825
1466	70-74	-0.026329639468102073
1466	75-79	-0.02858179459880006
1466	80-84	-0.07851570862112567
1466	85-89	0.011191932381443337
1466	90-94	0.08071151178219083
1466	95-99	0.041934295563613944
1466	100-104	0.027917619647276126
1466	105-109	0.15745254112297857
1466	110-114	0.11871359974117723
1466	115-119	0.043143564022713576
1466	120-124	0.06739510737814669
1466	125-129	0.175815228444975
1466	130-134	0.15563383848387247
1466	135-139	0.22665737315758605
1466	140-144	0.2748026510150652
1466	145-149	0.10330135697152798
1466	150	0.1311664854815291
1467	1	0.10583809229695618
1467	2	-0.14176241909847676
1467	3	-0.03552669196653824
1467	4	-0.17807041964208992
1467	5	0.1725670389197873
1467	6	-0.13254778086581354
1467	7	-0.12603317419668514
1467	8	-0.09234487680357972
1467	9	0.07569068060978879
1467	10-14	-0.07012205382262948
1467	15-19	-0.0889316887667917
1467	20-24	0.0058513941133284675
1467	25-29	-0.03930608345608988
1467	30-34	-0.006461923536321024
1467	35-39	0.02094550581649912
1467	40-44	-0.06216739260086257
1467	45-49	-0.0793252120055925
1467	50-54	-0.036108540780972476
1467	55-59	-0.045650983214535756
1467	60-64	0.018513787707007623
1467	65-69	0.04723855406564326
1467	70-74	0.01734232330306895
1467	75-79	-0.00985292764617185
1467	80-84	-0.03915956014895272
1467	85-89	0.034365476371824855
1467	90-94	0.09128206243252635
1467	95-99	0.09766797379960934
1467	100-104	0.08875795966547173
1467	105-109	0.13197550771177902
1467	110-114	0.06132020205350841
1467	115-119	0.004901779192216793
1467	120-124	0.09864676828699004
1467	125-129	0.1278850861862182
1467	130-134	0.28151370388484054
1467	135-139	0.3550307597396838
1467	140-144	0.3582206128224925
1467	145-149	0.2530480152738974
1467	150	0.18893994668983538
1468	1	-0.08748656849572001
1468	2	-0.0914447501126503
1468	3	0.02566345978003426
1468	4	-0.19696511692122698
1468	5	0.0038959627581718337
1468	6	0.03137971303308973
1468	7	0.08432788037510619
1468	8	0.03473644714327406
1468	9	0.05038562570848626
1468	10-14	-0.0715419706898146
1468	15-19	0.01159793116311647
1468	20-24	-0.10034224152325777
1468	25-29	-0.14562520778119392
1468	30-34	-0.056888056487068184
1468	35-39	-0.034664930064479904
1468	40-44	-0.007477390163856512
1468	45-49	-0.07408022417346416
1468	50-54	0.04045054290446615
1468	55-59	3.788309675911705E-5
1468	60-64	0.03196743824022974
1468	65-69	-0.01707014261625517
1468	70-74	0.013807496416369247
1468	75-79	0.05775252438426293
1468	80-84	-0.0349802650960811
1468	85-89	0.04613038416028559
1468	90-94	0.005326155093698048
1468	95-99	-0.05809863646122437
1468	100-104	0.012382578239581221
1468	105-109	0.1054496153725637
1468	110-114	0.10629732508115808
1468	115-119	-0.06378803789497312
1468	120-124	0.10564132106191693
1468	125-129	0.22403852837252458
1468	130-134	0.09919236909158968
1468	135-139	0.27980619471107815
1468	140-144	0.17096457951445387
1468	145-149	0.20326689967395595
1468	150	0.23959673718619
1469	1	-0.03580511569271749
1469	2	-0.023165786936203858
1469	3	-0.051580936824066725
1469	4	-0.10297042951346214
1469	5	-0.28240761890123167
1469	6	-0.08045556188488234
1469	7	-0.024396229418471194
1469	8	-0.08245308739725488
1469	9	-0.2610781149814585
1469	10-14	-0.17155204030908067
1469	15-19	-0.05625324680872268
1469	20-24	-0.09519354102498312
1469	25-29	-0.08429636526656736
1469	30-34	0.04480954242959001
1469	35-39	-0.022621665424473747
1469	40-44	-0.0027564748701891517
1469	45-49	-0.08649849532400111
1469	50-54	-0.0891364290915746
1469	55-59	0.022716054592784474
1469	60-64	-0.063634221510803
1469	65-69	0.16386772088831947
1469	70-74	-0.06511748492012259
1469	75-79	-0.04374507106010128
1469	80-84	0.09227611088266485
1469	85-89	-0.03299182282247415
1469	90-94	0.012649893353042785
1469	95-99	-0.041874743685305305
1469	100-104	0.01483817642704821
1469	105-109	0.045288848692578654
1469	110-114	0.11798919473167757
1469	115-119	0.023754454162187244
1469	120-124	0.06959486192200615
1469	125-129	0.17166956363355723
1469	130-134	-0.025147289583046017
1469	135-139	0.20833273163012933
1469	140-144	0.2686496087684276
1469	145-149	0.07473411264641072
1469	150	0.23373552431791467
1470	1	0.13868154892816165
1470	2	-0.01720589313892873
1470	3	-0.24948890336220586
1470	4	-0.0898978887868509
1470	5	0.005600546433456088
1470	6	0.07580786355307367
1470	7	-0.15679873238707387
1470	8	0.04362261539523615
1470	9	0.08781516195947603
1470	10-14	0.0021320999959186793
1470	15-19	0.022733557903684698
1470	20-24	0.015381634756522544
1470	25-29	0.008358836131677094
1470	30-34	-0.02695761211138148
1470	35-39	0.025680291854285997
1470	40-44	0.11161798310902071
1470	45-49	-0.0023790039229538706
1470	50-54	0.12316253956795009
1470	55-59	-0.013609011116805902
1470	60-64	0.1602632581759238
1470	65-69	0.0601546283345229
1470	70-74	0.07501927109380802
1470	75-79	0.024173302277148423
1470	80-84	-0.0024519114252328222
1470	85-89	0.19653466781807793
1470	90-94	0.07786876968557976
1470	95-99	0.15520841731321866
1470	100-104	0.19381270645332904
1470	105-109	0.12610938477615719
1470	110-114	0.2033991292222055
1470	115-119	0.12025910386665117
1470	120-124	0.12387579212973776
1470	125-129	0.3472117178409633
1470	130-134	0.1363921161620425
1470	135-139	0.31789698027256463
1470	140-144	0.27268584577660704
1470	145-149	0.30075738118185313
1470	150	0.1018093325392826
1471	1	-0.016535446862590675
1471	2	0.14140334617297867
1471	3	0.1556531620349375
1471	4	0.3145132766305352
1471	5	0.12753595906330162
1471	6	0.22914568394623558
1471	7	-0.04063953290658873
1471	8	0.10718330769948636
1471	9	0.3106647253913408
1471	10-14	0.11430105883152919
1471	15-19	0.0054083363332040335
1471	20-24	0.051163658297816994
1471	25-29	0.06484373305637092
1471	30-34	0.07119673398290871
1471	35-39	0.1505795301934043
1471	40-44	0.18850655767002422
1471	45-49	0.13355734993779578
1471	50-54	0.1448279398671488
1471	55-59	0.19558665711769407
1471	60-64	0.21675893456075102
1471	65-69	0.1571934317618613
1471	70-74	0.25536686924605334
1471	75-79	0.060522036216411834
1471	80-84	0.16152260698266474
1471	85-89	0.1344391933509428
1471	90-94	0.23975811984188766
1471	95-99	0.1278861666671034
1471	100-104	0.3073009660437691
1471	105-109	0.2696831175980421
1471	110-114	0.15026164903932937
1471	115-119	0.2152703171343262
1471	120-124	0.15700619993512532
1471	125-129	0.3134801579479287
1471	130-134	0.2550043001069682
1471	135-139	0.3249807945188081
1471	140-144	0.4403916348725261
1471	145-149	0.460446275445868
1471	150	0.3414972014400206
1472	1	-0.003765895173160061
1472	2	-0.08858216259866936
1472	3	0.07612951056921702
1472	4	0.1373155077939643
1472	5	0.11388532989572298
1472	6	0.01628519102858661
1472	7	-0.2545511121266557
1472	8	-0.0800018049246134
1472	9	0.1467276448476369
1472	10-14	0.02252516824164985
1472	15-19	-0.03522809035116836
1472	20-24	-0.018471686266899212
1472	25-29	0.06654651985181914
1472	30-34	-0.0976409183841298
1472	35-39	0.05357816202715071
1472	40-44	0.025287292162119
1472	45-49	0.02073922429858044
1472	50-54	0.08687058239796386
1472	55-59	-0.024206148000921246
1472	60-64	0.11975621711811613
1472	65-69	0.08112392783682054
1472	70-74	0.21859477012281303
1472	75-79	0.0709886429752089
1472	80-84	0.06594769380859589
1472	85-89	0.1695282051139344
1472	90-94	0.10400823250646596
1472	95-99	0.02169892488487335
1472	100-104	0.1129026218757403
1472	105-109	0.1694105637686647
1472	110-114	0.12331943314971028
1472	115-119	0.16056080284684526
1472	120-124	0.23643243364598732
1472	125-129	0.2630172212208848
1472	130-134	0.3194978222310496
1472	135-139	0.3263298010466116
1472	140-144	0.3024726508236739
1472	145-149	0.25467002324992194
1472	150	0.13860111461138303
1473	1	-0.04586821084129866
1473	2	0.01524774263238271
1473	3	0.056099171456224894
1473	4	0.09413936151376845
1473	5	-0.09568562719998397
1473	6	0.012889711447677143
1473	7	0.2581962087339349
1473	8	-0.01081992792307318
1473	9	-0.029924287231892777
1473	10-14	-0.11142092818017346
1473	15-19	0.12422950285460388
1473	20-24	0.0655127418299486
1473	25-29	0.04140311589033274
1473	30-34	-0.05886774946922202
1473	35-39	-0.006713484929974811
1473	40-44	0.006598833530425452
1473	45-49	0.12137971668389724
1473	50-54	0.04189257553632331
1473	55-59	-0.048197970576914884
1473	60-64	0.036580288322610954
1473	65-69	0.13678260737857784
1473	70-74	0.09623027667182527
1473	75-79	0.07796772638601368
1473	80-84	-0.03627064993681017
1473	85-89	0.11823063713638504
1473	90-94	-0.02320127592378185
1473	95-99	0.04001059130686713
1473	100-104	0.01371873314091232
1473	105-109	0.06128316124257083
1473	110-114	0.09585954548055042
1473	115-119	0.01420910836931455
1473	120-124	0.11222421381246761
1473	125-129	0.01822407633802925
1473	130-134	0.14282033570150787
1473	135-139	0.23298700712965115
1473	140-144	0.13818852883651545
1473	145-149	0.1615240529692059
1473	150	0.0894985107760391
1474	1	-0.12680698960518555
1474	2	-0.2831845260608219
1474	3	-0.1532540729504248
1474	4	-0.47705689718846855
1474	5	-0.31342756268385585
1474	6	-0.24799672103358716
1474	7	-0.1169273497504193
1474	8	-0.1688605295067518
1474	9	-0.11325319194571648
1474	10-14	-0.1293682630369588
1474	15-19	-1.1417573389849167E-4
1474	20-24	-0.11637544438464431
1474	25-29	-0.13259645896219752
1474	30-34	-0.0932951289664743
1474	35-39	-0.049580573201211564
1474	40-44	-0.18570387147037337
1474	45-49	-0.08919157523298793
1474	50-54	-0.10639248584435279
1474	55-59	-0.2014360000183828
1474	60-64	-0.06803256175976458
1474	65-69	0.014006925814030069
1474	70-74	-0.061652754629662354
1474	75-79	-0.15803030730691603
1474	80-84	-0.22574824997932552
1474	85-89	-0.045514912101019434
1474	90-94	0.008159195989904333
1474	95-99	-0.22134536341491895
1474	100-104	-0.0312339692027237
1474	105-109	-0.10134212440338786
1474	110-114	0.016457940548839645
1474	115-119	-0.06427258371762434
1474	120-124	-0.050215069814036895
1474	125-129	0.14067505152004856
1474	130-134	0.05239253105676056
1474	135-139	0.2675764741010127
1474	140-144	0.21007512074808687
1474	145-149	0.2097434822087223
1474	150	0.38332058655857537
1475	1	0.07671789823929487
1475	2	0.017296140463422205
1475	3	-0.13029957604805276
1475	4	-0.4778900524971661
1475	5	-0.27118231594170794
1475	6	-0.07291660994621196
1475	7	-0.3083180782272379
1475	8	-0.017066041149561784
1475	9	-0.25152492875409393
1475	10-14	-0.12149708166545281
1475	15-19	-0.1434756369601331
1475	20-24	-0.1309834341304139
1475	25-29	-0.10973809536467627
1475	30-34	-0.10669824795814975
1475	35-39	-0.08716015021466461
1475	40-44	-0.06926934893245118
1475	45-49	-0.04710441436991886
1475	50-54	-0.07073984751919937
1475	55-59	-0.05677887547233951
1475	60-64	-0.08293322401141978
1475	65-69	0.057664263989643416
1475	70-74	-0.09473222482833421
1475	75-79	-0.09370110414520383
1475	80-84	-0.09614987356403049
1475	85-89	-0.07173794136826217
1475	90-94	0.013664429914278742
1475	95-99	0.006416866877742677
1475	100-104	0.061924543935496956
1475	105-109	0.09203749533598682
1475	110-114	0.027518611345676902
1475	115-119	0.055049142409274054
1475	120-124	0.22863239867559315
1475	125-129	0.2398034428894178
1475	130-134	0.12030323389803499
1475	135-139	0.29076382723068406
1475	140-144	0.14326888276474392
1475	145-149	0.26804619530420837
1475	150	0.535307341525467
1476	1	-0.07213642805637477
1476	2	-0.40315920493086566
1476	3	-0.12725771286285692
1476	4	-0.4410059384144347
1476	5	-0.4513683745425823
1476	6	-0.23201539536692906
1476	7	-0.14366488041272163
1476	8	-0.10377335624163919
1476	9	-0.2780515460722697
1476	10-14	-0.24579706054704786
1476	15-19	-0.29876173725634203
1476	20-24	-0.2193187619801833
1476	25-29	-0.2354015653900703
1476	30-34	-0.20288339684293533
1476	35-39	-0.22161997920969867
1476	40-44	-0.16406907601762555
1476	45-49	-0.18500356584306132
1476	50-54	-0.2983445867068468
1476	55-59	-0.18413533797632908
1476	60-64	-0.18193280705821735
1476	65-69	-0.09039446684811026
1476	70-74	-0.15199208414723842
1476	75-79	-0.1481451755579144
1476	80-84	-0.28524763013917465
1476	85-89	-0.25084289986246944
1476	90-94	-0.15664416961028138
1476	95-99	-0.03270254960435892
1476	100-104	-0.07798112716964312
1476	105-109	-0.19213209090563765
1476	110-114	-0.0518642708298529
1476	115-119	-0.02773867714203959
1476	120-124	-0.07504613040011776
1476	125-129	-0.11104968669638993
1476	130-134	-0.04327861076794903
1476	135-139	0.13299387710261357
1476	140-144	0.16794682702297337
1476	145-149	0.2718935362798831
1476	150	-0.008461915485575844
1477	1	-0.20092944024302994
1477	2	0.034407088467496294
1477	3	-0.2728824687143572
1477	4	-0.27799403323570715
1477	5	-0.22414910327051274
1477	6	-0.3126130640362135
1477	7	-0.11348486444395434
1477	8	-0.08408357330296212
1477	9	0.03403425964010154
1477	10-14	-0.2038300869312195
1477	15-19	-0.1618493670884149
1477	20-24	-0.04479368874422107
1477	25-29	-0.17299758569223656
1477	30-34	-0.10489665655241254
1477	35-39	-0.14076472314297916
1477	40-44	0.016405497181615658
1477	45-49	-0.07234587766249945
1477	50-54	-0.18136228622895345
1477	55-59	-0.21763707799567555
1477	60-64	-0.13763793539536096
1477	65-69	-0.04556052902196939
1477	70-74	-0.12634209132151852
1477	75-79	-0.13586473757695927
1477	80-84	-0.22424774890948385
1477	85-89	0.02065339319949544
1477	90-94	-0.043649530750975885
1477	95-99	-0.17428664344526368
1477	100-104	-0.02387569071621698
1477	105-109	-0.026979024812362695
1477	110-114	-0.04281726868168789
1477	115-119	-0.14687408421869463
1477	120-124	-0.2071593562634817
1477	125-129	-0.05589275541908734
1477	130-134	0.06904267596075186
1477	135-139	0.11729587498397365
1477	140-144	0.3425479681790904
